object_name,schema_name,object_type,status,error_message,timestamp
srvy_new_vlntr_rspns_v21,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:29
srvy_rgnl_ldrshp_fy21,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:31
suprsn_ts_cnst,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:32
sw_email_subscrb,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:34
sw_email_unsubscrb,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:35
users,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:37
utl_angry_client,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:38
utl_mcl_hard_bounces,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:39
utl_mc_bounces,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:41
utl_mc_unsubs,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:42
vcn_smry_intake,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:44
vms_sta_indivs,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:45
vms_sta_orgs,mktg_ops_tbls,table,DROPPED,,2025-12-10 16:02:47
