object_name,schema_name,object_type,status,validation_status,validation_error,created_timestamp
chptr_list_membrshp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:36
chptr_portal_list_typ_ref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:40
cnst_addr_ncoa_log,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:43
cnst_cdi_bio_preferred_dmail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:46
cnst_cdi_bio_preferred_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:49
cnst_cdi_phss_preferred_dmail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:52
cnst_cdi_phss_preferred_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:12:56
cnst_cdi_smry_bio_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:00
cnst_cdi_smry_non_fr_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:03
cnst_cdi_smry_phss_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:06
cnst_cdi_smry_phss_prfr_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:09
cnst_cdi_smry_vms_prfr,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:13
cnst_cdi_smry_vms_prfr_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:16
cnst_cdi_s_f_p_fr_dmail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:19
cnst_cdi_s_f_p_fr_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:22
cnst_cdi_vms_preferred_dmail,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:26
cnst_cdi_vms_preferred_email,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:29
cnst_scr_acct,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:32
cnvo_reactivation_list,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:35
dim_bio_donat_freq,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:39
dim_bio_mstr_cust_appnd_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:42
dim_bio_product,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:45
dim_campgn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:48
dim_delivery,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:52
dim_dm_src_treatmnt_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:13:55
dim_email_segmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:00
dim_phone_adtnl_reqst,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:08
dim_phone_call_dspstn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:11
dim_phone_campgn,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:14
dim_phone_campgn_bkp,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:17
dim_phone_campgn_src_cd_xref,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:21
dim_phone_script,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:24
dim_recipient,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:27
dim_src_2_intrctn_brdg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:32
dim_treatmnt,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:35
dim_unit_military_station_zips,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:39
dim_vol_inactvtn_rsn_cd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:42
dm_campaign_hist_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:46
dm_campaign_pg_hist_b401072026,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:50
dv_active_segmnt_snapsht,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:53
dv_arc_bio_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:56
dv_arc_entrprs_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:14:59
dv_arc_fr_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:02
dv_arc_phss_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:05
dv_arc_vms_smry,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:08
dv_channel_accessibility_stg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:14
dv_de_accessblty_lifestg,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:17
dv_de_accessblty_overall,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:21
dv_de_scorcrd_campgns,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:24
dv_digtl_engmnt_scorcrd,mktg_ops_tbls,table,SUCCESS,VALIDATED_OK,,2026-01-15 19:15:27
