object_name,schema_name,object_type,status,error_message,timestamp
srvy_hsptl_questions,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:55
srvy_hsptl_questions_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:56
srvy_hsptl_questn_2_srvy_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:58
srvy_hsptl_questn_catgry,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:01:59
srvy_hsptl_respondents,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:01
srvy_hsptl_respondents_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:02
srvy_hsptl_respondents_hst_b4072825,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:03
srvy_hsptl_rspns_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:05
srvy_hsptl_sf_contact,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:06
srvy_hsptl_survey,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:07
srvy_hsptl_survey_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:09
srvy_hsptl_values,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:10
srvy_hsptl_values_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:12
srvy_new_vlntr_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:13
srvy_new_vlntr_questions,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:14
srvy_new_vlntr_questn_2_srvy_xref,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:16
srvy_new_vlntr_rspns_fy21,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:17
srvy_new_vlntr_rspns_fy22,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:19
srvy_new_vlntr_rspns_load_cntl,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:20
srvy_new_vlntr_rspns_norm,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:21
srvy_new_vlntr_rspns_v21,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:23
srvy_rgnl_ldrshp,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:24
srvy_rgnl_ldrshp_fy21,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:26
srvy_rgnl_ldrshp_hst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:27
srvy_rgnl_ldrshp_sent,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:29
srvy_vlntr_dim_values,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:30
suprsn_ts_cnst,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:32
suspect_domains,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:34
sw_email_subscrb,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:35
sw_email_unsubscrb,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:37
users,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:39
utl_angry_client,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:40
utl_mcl_hard_bounces,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:42
utl_mc_bounces,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:43
utl_mc_unsubs,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:45
vaidity_email_valdtn,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:46
vcn_smry_intake,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:47
vms_sta_indivs,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:49
vms_sta_orgs,mktg_ops_tbls,table,DROPPED,,2025-12-19 14:02:51
